# Task	= SimpleRun
# numericalMethod	= RK4
# debug	= 0
# intelegentStop	= 1
# Variable	= Frequency
# numberOfPeriods	= 10000
# maxNumberOfPeriods	= 25000
# numberOfExtremums	= 1000
# skipPeriods	= 25000
# printStep	= 10
# printLastNperiods	= 10
# timeStep	= 0.001
# outputPrecision	= 15
# acceptableDiff	= 1e-05
# alpha	= 0.1
# amplitude	= 0.1
# Hz	= 0
# frequency	= 0.1
# magnetization	= 338
# viscosity	= 0.006
# varMin	= 0.1
# varMax	= 1.55
# varStep	= 0.05
# smallTheta	= 0.005
# smallPhi	= 0.005
# bigTheta	= 0.0051
# bigPhi	= 3.14
# thermalBath	= 0
# linearPolarization	= 0
# hySign	= 1
===== Skipping 25000 periods =====
time	smallTheta	bigTheta	smallPhi	bigPhi	energy	energy/time	Frequency
1.306419270610784e+05	2.838063321384863e-01	1.233257341013303e-02	1.698317189536175e+05	3.449707736958183e+00	1.586984699284187e+03	1.214702131569931e-02	1.300000000000000e+00
1.306902592557888e+05	2.838104237280971e-01	1.233657634870163e-02	1.698945508114401e+05	3.449831439374145e+00	1.587571789711297e+03	1.214702059659122e-02	1.300000000000000e+00
1.307385914504992e+05	2.838145165221454e-01	1.234058059674366e-02	1.699573826692662e+05	3.449955141146583e+00	1.588158880102469e+03	1.214701987700699e-02	1.300000000000000e+00
1.307869236452096e+05	2.838186106009360e-01	1.234458615445630e-02	1.700202145270958e+05	3.450078842256899e+00	1.588745970457773e+03	1.214701915696974e-02	1.300000000000000e+00
1.308352558399199e+05	2.838227058472393e-01	1.234859302230761e-02	1.700830463849279e+05	3.450202542721081e+00	1.589333060777128e+03	1.214701843646046e-02	1.300000000000000e+00
1.308835880346303e+05	2.838268022095477e-01	1.235260120075496e-02	1.701458782427637e+05	3.450326242551703e+00	1.589920151060525e+03	1.214701771548737e-02	1.300000000000000e+00
1.309319202293407e+05	2.838308997982386e-01	1.235661069011102e-02	1.702087101006015e+05	3.450449941728132e+00	1.590507241307913e+03	1.214701699403768e-02	1.300000000000000e+00
1.309802524240511e+05	2.838349985195183e-01	1.236062149087976e-02	1.702715419584430e+05	3.450573640254980e+00	1.591094331519277e+03	1.214701627212942e-02	1.300000000000000e+00
1.310285846187615e+05	2.838390983581315e-01	1.236463360358513e-02	1.703343738162881e+05	3.450697338132103e+00	1.591681421694536e+03	1.214701554972948e-02	1.300000000000000e+00
1.310769168134571e+05	2.838432020650892e-01	1.236864702788193e-02	1.703972056741259e+05	3.450821035222907e+00	1.592268511833950e+03	1.214701482694326e-02	1.300000000000000e+00
1.311252490080219e+05	2.838473041494577e-01	1.237266174476870e-02	1.704600375317897e+05	3.450944731519033e+00	1.592855601943639e+03	1.214701410534886e-02	1.300000000000000e+00
1.311735812025868e+05	2.838514077052146e-01	1.237667777577564e-02	1.705228693894629e+05	3.451068427155063e+00	1.593442692016891e+03	1.214701338320374e-02	1.300000000000000e+00
1.312219133971517e+05	2.838555123620833e-01	1.238069512034564e-02	1.705857012471391e+05	3.451192122142666e+00	1.594029782054027e+03	1.214701266059298e-02	1.300000000000000e+00
1.312702455917165e+05	2.838596183192078e-01	1.238471377899909e-02	1.706485331048194e+05	3.451315816473862e+00	1.594616872054927e+03	1.214701193749680e-02	1.300000000000000e+00
1.313185777862814e+05	2.838637254026942e-01	1.238873375191230e-02	1.707113649625017e+05	3.451439510158463e+00	1.595203962019717e+03	1.214701121395016e-02	1.300000000000000e+00
1.313669099808462e+05	2.838678336306339e-01	1.239275503972924e-02	1.707741968201874e+05	3.451563203190070e+00	1.595791051948251e+03	1.214701048991965e-02	1.300000000000000e+00
1.314152421754111e+05	2.838719431069079e-01	1.239677764300962e-02	1.708370286778764e+05	3.451686895580412e+00	1.596378141840568e+03	1.214700976541499e-02	1.300000000000000e+00
1.314635743699760e+05	2.838760537170777e-01	1.240080156193636e-02	1.708998605355686e+05	3.451810587328204e+00	1.596965231696598e+03	1.214700904043847e-02	1.300000000000000e+00
1.315119065645408e+05	2.838801655333808e-01	1.240482679691180e-02	1.709626923932641e+05	3.451934278443155e+00	1.597552321516388e+03	1.214700831587700e-02	1.300000000000000e+00
1.315602387591057e+05	2.838842785799944e-01	1.240885334866068e-02	1.710255242509626e+05	3.452057968901271e+00	1.598139411299888e+03	1.214700758995516e-02	1.300000000000000e+00
1.316085709536706e+05	2.838883927798452e-01	1.241288121732528e-02	1.710883561086643e+05	3.452181658701154e+00	1.598726501047039e+03	1.214700686356509e-02	1.300000000000000e+00
1.316569031482354e+05	2.838925081294197e-01	1.241691040347843e-02	1.711511879663689e+05	3.452305347871223e+00	1.599313590757773e+03	1.214700613568641e-02	1.300000000000000e+00
1.317052353428003e+05	2.838966247093277e-01	1.242094090749865e-02	1.712140198240769e+05	3.452429036383823e+00	1.599900680432148e+03	1.214700540833449e-02	1.300000000000000e+00
1.317535675373652e+05	2.839007424022682e-01	1.242497272990595e-02	1.712768516817884e+05	3.452552724266186e+00	1.600487770070068e+03	1.214700468049574e-02	1.300000000000000e+00
1.318018997319300e+05	2.839048612313389e-01	1.242900587100510e-02	1.713396835395025e+05	3.452676411502724e+00	1.601074859671623e+03	1.214700395220101e-02	1.300000000000000e+00
1.318502319264949e+05	2.839089813623391e-01	1.243304033113526e-02	1.714025153972199e+05	3.452800098087725e+00	1.601661949236683e+03	1.214700322343070e-02	1.300000000000000e+00
1.318985641210598e+05	2.839131026559754e-01	1.243707611082016e-02	1.714653472549404e+05	3.452923784024552e+00	1.602249038765290e+03	1.214700249417861e-02	1.300000000000000e+00
1.319468963156246e+05	2.839172251436434e-01	1.244111321050202e-02	1.715281791126644e+05	3.453047469319691e+00	1.602836128257421e+03	1.214700176444403e-02	1.300000000000000e+00
1.319952285101895e+05	2.839213487353353e-01	1.244515163091560e-02	1.715910109703910e+05	3.453171153956573e+00	1.603423217712944e+03	1.214700103422573e-02	1.300000000000000e+00
1.320435607047543e+05	2.839254736025765e-01	1.244919137223986e-02	1.716538428281215e+05	3.453294837954382e+00	1.604010307131960e+03	1.214700030355083e-02	1.300000000000000e+00
1.320918928993192e+05	2.839295995843062e-01	1.245323243475787e-02	1.717166746858547e+05	3.453418521302663e+00	1.604597396514505e+03	1.214699957241289e-02	1.300000000000000e+00
1.321402250938841e+05	2.839337268016192e-01	1.245727481889628e-02	1.717795065435910e+05	3.453542204016119e+00	1.605184485860354e+03	1.214699884077348e-02	1.300000000000000e+00
1.321885572884489e+05	2.839378552293204e-01	1.246131852512633e-02	1.718423384013306e+05	3.453665886076887e+00	1.605771575169566e+03	1.214699810865086e-02	1.300000000000000e+00
1.322368894830138e+05	2.839419847426009e-01	1.246536355411997e-02	1.719051702590733e+05	3.453789567505414e+00	1.606358664442139e+03	1.214699737604514e-02	1.300000000000000e+00
1.322852216775787e+05	2.839461156125062e-01	1.246940990622100e-02	1.719680021168197e+05	3.453913248283128e+00	1.606945753678013e+03	1.214699664295981e-02	1.300000000000000e+00
1.323335538721435e+05	2.839502474981468e-01	1.247345758148794e-02	1.720308339745685e+05	3.454036928420563e+00	1.607532842877277e+03	1.214699590941872e-02	1.300000000000000e+00
1.323818860667084e+05	2.839543805524108e-01	1.247750658085900e-02	1.720936658323209e+05	3.454160607894728e+00	1.608119932039770e+03	1.214699517539415e-02	1.300000000000000e+00
1.324302182612733e+05	2.839585149377036e-01	1.248155690449447e-02	1.721564976900763e+05	3.454284286735476e+00	1.608707021165491e+03	1.214699444087805e-02	1.300000000000000e+00
1.324785504558381e+05	2.839626504364560e-01	1.248560855304640e-02	1.722193295478352e+05	3.454407964932357e+00	1.609294110254536e+03	1.214699370589537e-02	1.300000000000000e+00
1.325268826504030e+05	2.839667871110136e-01	1.248966152673381e-02	1.722821614055974e+05	3.454531642478668e+00	1.609881199306712e+03	1.214699297041517e-02	1.300000000000000e+00
1.325752148449678e+05	2.839709250853198e-01	1.249371582605581e-02	1.723449932633616e+05	3.454655319378747e+00	1.610468288322099e+03	1.214699223446176e-02	1.300000000000000e+00
1.326235470395327e+05	2.839750639513429e-01	1.249777145153235e-02	1.724078251211300e+05	3.454778995639901e+00	1.611055377300635e+03	1.214699149800923e-02	1.300000000000000e+00
1.326718792340976e+05	2.839792042704141e-01	1.250182840345633e-02	1.724706569789014e+05	3.454902671249985e+00	1.611642466242355e+03	1.214699076109695e-02	1.300000000000000e+00
1.327202114286624e+05	2.839833457548263e-01	1.250588668242991e-02	1.725334888366767e+05	3.455026346215689e+00	1.612229555147148e+03	1.214699002369162e-02	1.300000000000000e+00
1.327685436232273e+05	2.839874885359652e-01	1.250994628855166e-02	1.725963206944545e+05	3.455150020539832e+00	1.612816644015049e+03	1.214698928581064e-02	1.300000000000000e+00
1.328168758177922e+05	2.839916321758321e-01	1.251400722251102e-02	1.726591525522352e+05	3.455273694229654e+00	1.613403732845990e+03	1.214698854743115e-02	1.300000000000000e+00
1.328652080123570e+05	2.839957771681276e-01	1.251806948457454e-02	1.727219844100194e+05	3.455397367269784e+00	1.613990821640038e+03	1.214698780859666e-02	1.300000000000000e+00
1.329135402069219e+05	2.839999234739792e-01	1.252213307542225e-02	1.727848162678067e+05	3.455521039652103e+00	1.614577910397088e+03	1.214698706925581e-02	1.300000000000000e+00
1.329618724014868e+05	2.840040709196411e-01	1.252619799550247e-02	1.728476481255976e+05	3.455644711393854e+00	1.615164999117097e+03	1.214698632944094e-02	1.300000000000000e+00
1.330102045960516e+05	2.840082195098143e-01	1.253026424501341e-02	1.729104799833914e+05	3.455768382513911e+00	1.615752087800093e+03	1.214698558914212e-02	1.300000000000000e+00
1.330585367906165e+05	2.840123693011631e-01	1.253433182446866e-02	1.729733118411883e+05	3.455892052974853e+00	1.616339176446036e+03	1.214698484836287e-02	1.300000000000000e+00
1.331068689851814e+05	2.840165202518000e-01	1.253840073426184e-02	1.730361436989885e+05	3.456015722809370e+00	1.616926265054938e+03	1.214698410710650e-02	1.300000000000000e+00
1.331552011797462e+05	2.840206723339889e-01	1.254247097491654e-02	1.730989755567918e+05	3.456139391987066e+00	1.617513353626720e+03	1.214698336536208e-02	1.300000000000000e+00
1.332035333743111e+05	2.840248258266208e-01	1.254654254692453e-02	1.731618074145987e+05	3.456263060522972e+00	1.618100442161337e+03	1.214698262311722e-02	1.300000000000000e+00
1.332518655688759e+05	2.840289802925572e-01	1.255061545068576e-02	1.732246392724082e+05	3.456386728414035e+00	1.618687530658845e+03	1.214698188040998e-02	1.300000000000000e+00
1.333001977634408e+05	2.840331360880439e-01	1.255468968667892e-02	1.732874711302213e+05	3.456510395670485e+00	1.619274619119143e+03	1.214698113720291e-02	1.300000000000000e+00
1.333485299580057e+05	2.840372931086794e-01	1.255876525506505e-02	1.733503029880372e+05	3.456634062271092e+00	1.619861707542306e+03	1.214698039353303e-02	1.300000000000000e+00
1.333968621525705e+05	2.840414509907886e-01	1.256284215642691e-02	1.734131348458569e+05	3.456757728240422e+00	1.620448795928201e+03	1.214697964935024e-02	1.300000000000000e+00
1.334451943471354e+05	2.840456104330284e-01	1.256692039114712e-02	1.734759667036796e+05	3.456881393557548e+00	1.621035884276881e+03	1.214697890470088e-02	1.300000000000000e+00
1.334935265417003e+05	2.840497709999676e-01	1.257099995990629e-02	1.735387985615057e+05	3.457005058230606e+00	1.621622972588320e+03	1.214697815957128e-02	1.300000000000000e+00
1.335418587362651e+05	2.840539325763397e-01	1.257508086283201e-02	1.736016304193345e+05	3.457128722276360e+00	1.622210060862346e+03	1.214697741392829e-02	1.300000000000000e+00
1.335901909308300e+05	2.840580956075522e-01	1.257916310035502e-02	1.736644622771672e+05	3.457252385658465e+00	1.622797149099113e+03	1.214697666780399e-02	1.300000000000000e+00
1.336385231253949e+05	2.840622596037388e-01	1.258324667314087e-02	1.737272941350025e+05	3.457376048419790e+00	1.623384237298571e+03	1.214697592120425e-02	1.300000000000000e+00
1.336868553199597e+05	2.840664248785873e-01	1.258733158161673e-02	1.737901259928411e+05	3.457499710526283e+00	1.623971325460596e+03	1.214697517409698e-02	1.300000000000000e+00
1.337351875145246e+05	2.840705913486420e-01	1.259141782629445e-02	1.738529578506832e+05	3.457623371995166e+00	1.624558413585207e+03	1.214697442650023e-02	1.300000000000000e+00
1.337835197090895e+05	2.840747592009659e-01	1.259550540743407e-02	1.739157897085285e+05	3.457747032824685e+00	1.625145501672388e+03	1.214697367841351e-02	1.300000000000000e+00
1.338318519036543e+05	2.840789279905929e-01	1.259959432554066e-02	1.739786215663765e+05	3.457870693018177e+00	1.625732589722193e+03	1.214697292984250e-02	1.300000000000000e+00
1.338801840982192e+05	2.840830979824404e-01	1.260368458096933e-02	1.740414534242282e+05	3.457994352571677e+00	1.626319677734525e+03	1.214697218078848e-02	1.300000000000000e+00
1.339285162927840e+05	2.840872693334249e-01	1.260777617415642e-02	1.741042852820830e+05	3.458118011478393e+00	1.626906765709349e+03	1.214697143123144e-02	1.300000000000000e+00
1.339768484873489e+05	2.840914417368942e-01	1.261186910552684e-02	1.741671171399414e+05	3.458241669742697e+00	1.627493853646620e+03	1.214697068209919e-02	1.300000000000000e+00
1.340251806819138e+05	2.840956153778926e-01	1.261596337554144e-02	1.742299489978025e+05	3.458365327360602e+00	1.628080941546424e+03	1.214696993158521e-02	1.300000000000000e+00
1.340735128764786e+05	2.840997903165899e-01	1.262005898472123e-02	1.742927808556670e+05	3.458488984339670e+00	1.628668029408639e+03	1.214696918057037e-02	1.300000000000000e+00
1.341218450710435e+05	2.841039663936892e-01	1.262415593330593e-02	1.743556127135349e+05	3.458612640687715e+00	1.629255117233262e+03	1.214696842906457e-02	1.300000000000000e+00
1.341701772656084e+05	2.841081436507959e-01	1.262825422192501e-02	1.744184445714059e+05	3.458736296388517e+00	1.629842205020306e+03	1.214696767603127e-02	1.300000000000000e+00
1.342185094601732e+05	2.841123220459295e-01	1.263235385096951e-02	1.744812764292802e+05	3.458859951447374e+00	1.630429292769682e+03	1.214696692354884e-02	1.300000000000000e+00
1.342668416547381e+05	2.841165016023114e-01	1.263645482073475e-02	1.745441082871574e+05	3.458983605870933e+00	1.631016380481341e+03	1.214696617056471e-02	1.300000000000000e+00
1.343151738493030e+05	2.841206825719108e-01	1.264055713186127e-02	1.746069401450380e+05	3.459107259646236e+00	1.631603468155361e+03	1.214696541708909e-02	1.300000000000000e+00
1.343635060438678e+05	2.841248645847018e-01	1.264466078493910e-02	1.746697720029224e+05	3.459230912770542e+00	1.632190555791648e+03	1.214696466310884e-02	1.300000000000000e+00
1.344118382384327e+05	2.841290477647108e-01	1.264876577991738e-02	1.747326038608089e+05	3.459354565267214e+00	1.632777643390256e+03	1.214696390864464e-02	1.300000000000000e+00
1.344601704329975e+05	2.841332323706747e-01	1.265287211759510e-02	1.747954357186996e+05	3.459478217105545e+00	1.633364730951048e+03	1.214696315367769e-02	1.300000000000000e+00
1.345085026275624e+05	2.841374178502124e-01	1.265697979824185e-02	1.748582675765928e+05	3.459601868326029e+00	1.633951818474080e+03	1.214696239823066e-02	1.300000000000000e+00
1.345568348221273e+05	2.841416047596092e-01	1.266108882247454e-02	1.749210994344901e+05	3.459725518905249e+00	1.634538905959246e+03	1.214696164228968e-02	1.300000000000000e+00
1.346051670166921e+05	2.841457927534125e-01	1.266519919058321e-02	1.749839312923902e+05	3.459849168846734e+00	1.635125993406597e+03	1.214696088585623e-02	1.300000000000000e+00
1.346534992112570e+05	2.841499820908549e-01	1.266931090297570e-02	1.750467631502933e+05	3.459972818136130e+00	1.635713080816104e+03	1.214696012891862e-02	1.300000000000000e+00
1.347018314058219e+05	2.841541726183493e-01	1.267342396023425e-02	1.751095950082002e+05	3.460096466784063e+00	1.636300168187732e+03	1.214695937149862e-02	1.300000000000000e+00
1.347501636003867e+05	2.841583641512008e-01	1.267753836272911e-02	1.751724268661097e+05	3.460220114802638e+00	1.636887255521514e+03	1.214695861359155e-02	1.300000000000000e+00
1.347984957949516e+05	2.841625568903647e-01	1.268165411073041e-02	1.752352587240232e+05	3.460343762179192e+00	1.637474342817270e+03	1.214695785515711e-02	1.300000000000000e+00
1.348468279895165e+05	2.841667510230927e-01	1.268577120484001e-02	1.752980905819392e+05	3.460467408908731e+00	1.638061430075102e+03	1.214695709624423e-02	1.300000000000000e+00
1.348951601840813e+05	2.841709461979434e-01	1.268988964558629e-02	1.753609224398589e+05	3.460591055005181e+00	1.638648517294965e+03	1.214695633684188e-02	1.300000000000000e+00
1.349434923786462e+05	2.841751427874861e-01	1.269400943336329e-02	1.754237542977820e+05	3.460714700456558e+00	1.639235604476779e+03	1.214695557694178e-02	1.300000000000000e+00
1.349918245732111e+05	2.841793404850425e-01	1.269813056864146e-02	1.754865861557081e+05	3.460838345271329e+00	1.639822691620626e+03	1.214695481654916e-02	1.300000000000000e+00
1.350401567677759e+05	2.841835392718102e-01	1.270225305184537e-02	1.755494180136375e+05	3.460961989447022e+00	1.640409778726366e+03	1.214695405564810e-02	1.300000000000000e+00
1.350884889623408e+05	2.841877394038920e-01	1.270637688303968e-02	1.756122498715702e+05	3.461085632979103e+00	1.640996865794064e+03	1.214695329426294e-02	1.300000000000000e+00
1.351368211569056e+05	2.841919405852565e-01	1.271050206306472e-02	1.756750817295059e+05	3.461209275881235e+00	1.641583952823684e+03	1.214695253237820e-02	1.300000000000000e+00
1.351851533514705e+05	2.841961430432738e-01	1.271462859236250e-02	1.757379135874453e+05	3.461332918156673e+00	1.642171039815083e+03	1.214695176998195e-02	1.300000000000000e+00
1.352334855460354e+05	2.842003468054097e-01	1.271875647162236e-02	1.758007454453876e+05	3.461456559771750e+00	1.642758126768351e+03	1.214695100708701e-02	1.300000000000000e+00
1.352818177406002e+05	2.842045515948187e-01	1.272288570061717e-02	1.758635773033333e+05	3.461580200760431e+00	1.643345213683426e+03	1.214695024370199e-02	1.300000000000000e+00
1.353301499351651e+05	2.842087576443029e-01	1.272701628002994e-02	1.759264091612822e+05	3.461703841100460e+00	1.643932300560303e+03	1.214694947982158e-02	1.300000000000000e+00
1.353784821297300e+05	2.842129649130088e-01	1.273114821050572e-02	1.759892410192339e+05	3.461827480807253e+00	1.644519387398950e+03	1.214694871542256e-02	1.300000000000000e+00
1.354268143242948e+05	2.842171733512702e-01	1.273528149224130e-02	1.760520728771895e+05	3.461951119863397e+00	1.645106474199354e+03	1.214694795054080e-02	1.300000000000000e+00
1.354751465188597e+05	2.842213832177367e-01	1.273941612604055e-02	1.761149047351486e+05	3.462074758301671e+00	1.645693560961443e+03	1.214694718515018e-02	1.300000000000000e+00
1.355234787134246e+05	2.842255940400576e-01	1.274355211212016e-02	1.761777365931106e+05	3.462198396093006e+00	1.646280647685204e+03	1.214694641927100e-02	1.300000000000000e+00
1.355718109079894e+05	2.842298061089436e-01	1.274768945079299e-02	1.762405684510760e+05	3.462322033253732e+00	1.646867734370639e+03	1.214694565289128e-02	1.300000000000000e+00
1.356201431025543e+05	2.842340194199602e-01	1.275182814261460e-02	1.763034003090442e+05	3.462445669762657e+00	1.647454821017786e+03	1.214694488600548e-02	1.300000000000000e+00
1.356684752971191e+05	2.842382339131818e-01	1.275596818796857e-02	1.763662321670164e+05	3.462569305643032e+00	1.648041907626507e+03	1.214694411861104e-02	1.300000000000000e+00
1.357168074916840e+05	2.842424496523880e-01	1.276010958726142e-02	1.764290640249911e+05	3.462692940885174e+00	1.648628994196880e+03	1.214694335072159e-02	1.300000000000000e+00
1.357651396862489e+05	2.842466665709045e-01	1.276425234110678e-02	1.764918958829696e+05	3.462816575489915e+00	1.649216080728794e+03	1.214694258233142e-02	1.300000000000000e+00
1.358134718808137e+05	2.842508847906269e-01	1.276839644999647e-02	1.765547277409517e+05	3.462940209452775e+00	1.649803167222208e+03	1.214694181342669e-02	1.300000000000000e+00
1.358618040753786e+05	2.842551040447228e-01	1.277254191395255e-02	1.766175595989362e+05	3.463063842787883e+00	1.650390253677173e+03	1.214694104403490e-02	1.300000000000000e+00
1.359101362699435e+05	2.842593246231978e-01	1.277668873405089e-02	1.766803914569245e+05	3.463187475480328e+00	1.650977340093574e+03	1.214694027382181e-02	1.300000000000000e+00
1.359584684645083e+05	2.842635463466522e-01	1.278083691019502e-02	1.767432233149163e+05	3.463311107540430e+00	1.651564426471485e+03	1.214693950174343e-02	1.300000000000000e+00
1.360068006590732e+05	2.842677693829136e-01	1.278498644294788e-02	1.768060551729113e+05	3.463434738952119e+00	1.652151512810800e+03	1.214693872916080e-02	1.300000000000000e+00
1.360551328536381e+05	2.842719935128862e-01	1.278913733280466e-02	1.768688870309088e+05	3.463558369745707e+00	1.652738599111585e+03	1.214693795608041e-02	1.300000000000000e+00
1.361034650482029e+05	2.842762188819680e-01	1.279328958054452e-02	1.769317188889104e+05	3.463681999901370e+00	1.653325685373751e+03	1.214693718249861e-02	1.300000000000000e+00
1.361517972427678e+05	2.842804455283474e-01	1.279744318616049e-02	1.769945507469150e+05	3.463805629399297e+00	1.653912771597262e+03	1.214693640840153e-02	1.300000000000000e+00
1.362001294373327e+05	2.842846733355698e-01	1.280159815019203e-02	1.770573826049231e+05	3.463929258273770e+00	1.654499857782115e+03	1.214693563380628e-02	1.300000000000000e+00
1.362484616318975e+05	2.842889022913491e-01	1.280575447311475e-02	1.771202144629343e+05	3.464052886509464e+00	1.655086943928309e+03	1.214693485870137e-02	1.300000000000000e+00
1.362967938264624e+05	2.842931325735097e-01	1.280991215552447e-02	1.771830463209486e+05	3.464176514114156e+00	1.655674030035788e+03	1.214693408309691e-02	1.300000000000000e+00
1.363451260210272e+05	2.842973639480090e-01	1.281407119766412e-02	1.772458781789665e+05	3.464300141078787e+00	1.656261116104492e+03	1.214693330696574e-02	1.300000000000000e+00
1.363934582155921e+05	2.843015965741858e-01	1.281823160013678e-02	1.773087100369877e+05	3.464423767398894e+00	1.656848202134506e+03	1.214693253033724e-02	1.300000000000000e+00
1.364417904101570e+05	2.843058304065466e-01	1.282239336310613e-02	1.773715418950123e+05	3.464547393087736e+00	1.657435288125731e+03	1.214693175320487e-02	1.300000000000000e+00
1.364901226047218e+05	2.843100655483260e-01	1.282655648725208e-02	1.774343737530401e+05	3.464671018137907e+00	1.658022374078140e+03	1.214693097650470e-02	1.300000000000000e+00
1.365384547992867e+05	2.843143018150857e-01	1.283072097283976e-02	1.774972056110706e+05	3.464794642557421e+00	1.658609459991706e+03	1.214693019836545e-02	1.300000000000000e+00
1.365867869938516e+05	2.843185392992233e-01	1.283488682067587e-02	1.775600374691055e+05	3.464918266341798e+00	1.659196545866390e+03	1.214692941971908e-02	1.300000000000000e+00
1.366351191884164e+05	2.843227779666522e-01	1.283905403080984e-02	1.776228693271426e+05	3.465041889485334e+00	1.659783631702200e+03	1.214692864055844e-02	1.300000000000000e+00
1.366834513829813e+05	2.843270179599887e-01	1.284322260386234e-02	1.776857011851837e+05	3.465165511995861e+00	1.660370717499053e+03	1.214692785982662e-02	1.300000000000000e+00
1.367317835775462e+05	2.843312591003019e-01	1.284739254014503e-02	1.777485330432279e+05	3.465289133874345e+00	1.660957803256989e+03	1.214692707964652e-02	1.300000000000000e+00
1.367801157721110e+05	2.843355013609265e-01	1.285156384024693e-02	1.778113649012758e+05	3.465412755126197e+00	1.661544888975980e+03	1.214692629895017e-02	1.300000000000000e+00
1.368284479666759e+05	2.843397449649212e-01	1.285573650444343e-02	1.778741967593264e+05	3.465536375730617e+00	1.662131974656019e+03	1.214692551777495e-02	1.300000000000000e+00
1.368767801612407e+05	2.843439897995980e-01	1.285991053360701e-02	1.779370286173804e+05	3.465659995694448e+00	1.662719060297077e+03	1.214692473608234e-02	1.300000000000000e+00
1.369251123558056e+05	2.843482358346444e-01	1.286408592770406e-02	1.779998604754379e+05	3.465783615033792e+00	1.663306145899080e+03	1.214692395386076e-02	1.300000000000000e+00
1.369734445503705e+05	2.843524829011878e-01	1.286826268741277e-02	1.780626923334989e+05	3.465907233743239e+00	1.663893231461955e+03	1.214692317113206e-02	1.300000000000000e+00
1.370217767449353e+05	2.843567313540774e-01	1.287244081304399e-02	1.781255241915629e+05	3.466030851806300e+00	1.664480316985768e+03	1.214692238789958e-02	1.300000000000000e+00
1.370701089395002e+05	2.843609809324561e-01	1.287662030534913e-02	1.781883560496304e+05	3.466154469234892e+00	1.665067402470488e+03	1.214692160416624e-02	1.300000000000000e+00
1.371184411340651e+05	2.843652318319723e-01	1.288080116430129e-02	1.782511879077011e+05	3.466278086022413e+00	1.665654487916037e+03	1.214692081991264e-02	1.300000000000000e+00
1.371667733286299e+05	2.843694838867177e-01	1.288498339078988e-02	1.783140197657751e+05	3.466401702189259e+00	1.666241573322433e+03	1.214692003513849e-02	1.300000000000000e+00
1.372151055231948e+05	2.843737371164636e-01	1.288916698501521e-02	1.783768516238526e+05	3.466525317721021e+00	1.666828658689629e+03	1.214691924986387e-02	1.300000000000000e+00
1.372634377177597e+05	2.843779916242511e-01	1.289335194744906e-02	1.784396834819332e+05	3.466648932616628e+00	1.667415744017631e+03	1.214691846408320e-02	1.300000000000000e+00
1.373117699123245e+05	2.843822472293431e-01	1.289753827859135e-02	1.785025153400170e+05	3.466772546871194e+00	1.668002829306399e+03	1.214691767777399e-02	1.300000000000000e+00
1.373601021068894e+05	2.843865042034740e-01	1.290172597873476e-02	1.785653471981043e+05	3.466896160491036e+00	1.668589914555906e+03	1.214691689096938e-02	1.300000000000000e+00
1.374084343014543e+05	2.843907624199231e-01	1.290591504871709e-02	1.786281790561953e+05	3.467019773464462e+00	1.669176999766098e+03	1.214691610364794e-02	1.300000000000000e+00
1.374567664960191e+05	2.843950217516552e-01	1.291010548873582e-02	1.786910109142895e+05	3.467143385824358e+00	1.669764084936924e+03	1.214691531580460e-02	1.300000000000000e+00
1.375050986905840e+05	2.843992822472439e-01	1.291429729911568e-02	1.787538427723867e+05	3.467266997551559e+00	1.670351170068461e+03	1.214691452744679e-02	1.300000000000000e+00
1.375534308851488e+05	2.844035440714978e-01	1.291849048034214e-02	1.788166746304875e+05	3.467390608648867e+00	1.670938255160620e+03	1.214691373857436e-02	1.300000000000000e+00
1.376017630797137e+05	2.844078070810062e-01	1.292268503295787e-02	1.788795064885915e+05	3.467514219109822e+00	1.671525340213415e+03	1.214691294919920e-02	1.300000000000000e+00
1.376500952742786e+05	2.844120712511951e-01	1.292688095730934e-02	1.789423383466984e+05	3.467637828933005e+00	1.672112425226765e+03	1.214691215931338e-02	1.300000000000000e+00
1.376984274688434e+05	2.844163367174248e-01	1.293107825403214e-02	1.790051702048091e+05	3.467761438128270e+00	1.672699510200635e+03	1.214691136888870e-02	1.300000000000000e+00
1.377467596634083e+05	2.844206033948676e-01	1.293527692353018e-02	1.790680020629234e+05	3.467885046685621e+00	1.673286595135023e+03	1.214691057794678e-02	1.300000000000000e+00
1.377950918579732e+05	2.844248712143777e-01	1.293947696630340e-02	1.791308339210405e+05	3.468008654622298e+00	1.673873680029894e+03	1.214690978649245e-02	1.300000000000000e+00
1.378434240525380e+05	2.844291404075924e-01	1.294367838239517e-02	1.791936657791610e+05	3.468132261906052e+00	1.674460764885277e+03	1.214690899452785e-02	1.300000000000000e+00
1.378917562471029e+05	2.844334107046065e-01	1.294788117267624e-02	1.792564976372856e+05	3.468255868571321e+00	1.675047849701041e+03	1.214690820202971e-02	1.300000000000000e+00
1.379400884416678e+05	2.844376822827380e-01	1.295208533731294e-02	1.793193294954127e+05	3.468379474588427e+00	1.675634934477328e+03	1.214690740903212e-02	1.300000000000000e+00
1.379884206362326e+05	2.844419550748577e-01	1.295629087700323e-02	1.793821613535435e+05	3.468503079972039e+00	1.676222019213933e+03	1.214690661550928e-02	1.300000000000000e+00
1.380367528307975e+05	2.844462290224134e-01	1.296049779215004e-02	1.794449932116770e+05	3.468626684738276e+00	1.676809103910950e+03	1.214690582147042e-02	1.300000000000000e+00
